timestamp,home_id,energy_consumption_kWh,power_consumption_W,voltage,current,temperature_setting_C,occupancy_status,appliance,usage_duration_minutes,device_status,room_location,season,day_of_week,hour_of_day,holiday,peak_hour_flag,appliance_category,appliance_type,weather_condition,outside_temperature_C,humidity_percent,energy_cost_rs,carbon_emission_kg,waste_flag
2024-06-14 21:00:00,H070,1.5,1500,240,6.25,18,Occupied,AC,60,ON,Living Room,Summer,Thursday,21,No,1,High,Cooling,Normal,32,51,10.5,1.23,0
2024-06-14 21:30:00,H200,1.25,500,240,2.08,28,Occupied,Washing Machine,150,ON,Bedroom,Summer,Friday,21,No,1,Medium,Laundry,Warm,34,43,8.75,1.02,0
2024-06-14 22:00:00,H045,0.2,200,230,,20,Occupied,Fridge,60,OFF,Kitchen,Summer,Saturday,22,No,1,Medium,Cooling,Normal,32,78,1.4,0.16,0
2024-06-14 22:30:00,H123,1.2,1200,230,5.22,30,Occupied,Microwave,60,ON,Study Room,Summer,Sunday,22,No,1,Medium,Cooking,Normal,38,52,8.4,0.98,0
2024-06-14 23:00:00,H191,1.0,2000,230,8.7,18,Vacant,Water Heater,30,ON,Study Room,Summer,Monday,23,No,0,High,Heating,Warm,36,54,7.0,0.82,1
2024-06-14 23:30:00,H019,0.12,500,230,2.17,24,Occupied,Washing Machine,15,ON,Dining Room,Summer,Tuesday,23,No,0,Medium,Laundry,Normal,32,50,0.84,0.1,0
2024-06-15 00:00:00,H115,0.04,40,230,0.17,24,Occupied,Light,60,ON,Kitchen,Summer,Wednesday,0,No,0,Low,Lighting,Hot,32,83,0.28,0.03,0
2024-06-15 00:30:00,H144,0.03,100,230,0.43,22,Occupied,TV,15,ON,Kitchen,Summer,Thursday,0,No,0,Low,Entertainment,Normal,38,82,0.21,0.02,0
2024-06-15 01:00:00,H053,0.2,200,230,0.87,22,Occupied,Fridge,60,OFF,Dining Room,Summer,Friday,1,No,0,Medium,Cooling,Normal,40,50,1.4,0.16,0
2024-06-15 01:30:00,H158,0.04,70,220,0.32,28,Vacant,Fan,30,OFF,Dining Room,Summer,Saturday,1,No,0,Low,Ventilation,Hot,34,60,0.28,0.03,0
2024-06-15 02:00:00,H119,2.0,2000,230,8.7,26,Occupied,Water Heater,60,ON,Bedroom,Summer,Sunday,2,Yes,0,High,Heating,Hot,38,77,14.0,1.64,0
2024-06-15 02:30:00,H074,2.0,1000,240,4.17,26,Occupied,Iron,120,ON,Hall,Summer,Monday,2,No,0,Medium,Clothing,Hot,36,71,14.0,1.64,0
2024-06-15 03:00:00,H094,0.1,100,220,0.45,18,Occupied,TV,60,ON,Bedroom,Summer,Tuesday,3,No,0,Low,Entertainment,Hot,40,67,0.7,0.08,0
2024-06-15 03:30:00,H099,0.07,100,240,0.42,22,Vacant,TV,45,ON,Bedroom,Summer,Wednesday,3,No,0,Low,Entertainment,Normal,40,41,0.49,0.06,1
2024-06-15 04:00:00,H001,1.2,1200,240,5.0,24,Occupied,Microwave,60,ON,Dining Room,Summer,Thursday,4,No,0,Medium,Cooking,Hot,32,47,8.4,0.98,0
2024-06-15 04:30:00,H168,1.0,500,240,2.08,24,Vacant,Washing Machine,120,ON,Hall,Summer,Friday,4,No,0,Medium,Laundry,Hot,34,48,7.0,0.82,1
2024-06-15 05:00:00,H009,0.75,1000,220,4.55,28,Occupied,Iron,45,ON,Kitchen,Summer,Saturday,5,No,0,Medium,Clothing,Normal,38,67,5.25,0.61,0
2024-06-15 05:30:00,H193,1.12,1500,220,6.82,28,Occupied,AC,45,ON,Study Room,Summer,Sunday,5,No,0,High,Cooling,Normal,32,75,7.84,0.92,0
2024-06-15 06:00:00,H002,0.05,200,220,0.91,18,Occupied,Fridge,15,ON,Dining Room,Summer,Monday,6,No,0,Medium,Cooling,Hot,32,80,0.35,0.04,0
2024-06-15 06:30:00,H094,1.12,1500,220,6.82,18,Occupied,AC,45,ON,Dining Room,Summer,Tuesday,6,No,0,High,Cooling,Hot,38,71,7.84,0.92,0
2024-06-15 07:00:00,H131,0.05,70,240,0.29,26,Occupied,Fan,45,ON,Living Room,Summer,Wednesday,7,No,0,Low,Ventilation,Normal,34,71,0.35,0.04,0
2024-06-15 07:30:00,H071,0.02,40,230,0.17,26,Occupied,Light,30,ON,Hall,Summer,Thursday,7,No,0,Low,Lighting,Hot,38,40,0.14,0.02,0
2024-06-15 08:00:00,H026,0.07,100,220,0.45,28,Occupied,TV,45,ON,Bedroom,Summer,Friday,8,No,0,Low,Entertainment,Hot,34,41,0.49,0.06,0
2024-06-15 08:30:00,H154,0.5,2000,230,8.7,24,Occupied,Water Heater,15,ON,Bedroom,Summer,Saturday,8,Yes,0,High,Heating,Normal,32,58,3.5,0.41,0
2024-06-15 09:00:00,H017,0.05,70,220,0.32,20,Partial,Fan,45,ON,Living Room,Summer,Sunday,9,Yes,0,Low,Ventilation,Normal,38,84,0.35,0.04,0
2024-06-15 09:30:00,H043,0.25,500,240,2.08,28,Occupied,Washing Machine,30,ON,Bedroom,Summer,Monday,9,No,0,Medium,Laundry,Hot,36,57,1.75,0.2,0
2024-06-15 10:00:00,H077,0.1,100,230,0.43,24,Occupied,TV,60,ON,Bedroom,Summer,Tuesday,10,No,0,Low,Entertainment,Hot,34,61,0.7,0.08,0
2024-06-15 10:30:00,H035,0.02,70,230,0.3,18,Occupied,Fan,15,ON,Bedroom,Summer,Wednesday,10,No,0,Low,Ventilation,Normal,38,64,0.14,0.02,0
2024-06-15 11:00:00,H104,0.75,1000,230,4.35,24,Occupied,Iron,45,ON,Kitchen,Summer,Thursday,11,No,0,Medium,Clothing,Hot,36,81,5.25,0.61,0
2024-06-15 11:30:00,H090,0.14,70,230,0.3,24,Occupied,Fan,120,ON,Living Room,Summer,Friday,11,No,0,Low,Ventilation,Hot,36,42,0.98,0.11,0
2024-06-15 12:00:00,H170,0.15,200,220,0.91,24,Occupied,Fridge,45,ON,Dining Room,Summer,Saturday,12,Yes,0,Medium,Cooling,Normal,32,63,1.05,0.12,0
2024-06-15 12:30:00,H141,0.04,40,220,0.18,20,Occupied,Light,60,ON,Kitchen,Summer,Sunday,12,Yes,0,Low,Lighting,Hot,32,53,0.28,0.03,0
2024-06-15 13:00:00,H047,0.05,70,240,0.29,24,Occupied,Fan,45,ON,Study Room,Summer,Monday,13,No,0,Low,Ventilation,Normal,32,58,0.35,0.04,0
2024-06-15 13:30:00,H026,0.05,70,230,0.3,30,Occupied,Fan,45,ON,Study Room,Summer,Tuesday,13,No,0,Low,Ventilation,Normal,32,42,0.35,0.04,0
2024-06-15 14:00:00,H142,0.03,40,230,0.17,18,Occupied,Light,45,ON,Living Room,Summer,Wednesday,14,No,0,Low,Lighting,Hot,38,47,0.21,0.02,0
2024-06-15 14:30:00,H023,0.05,100,220,0.45,26,Occupied,TV,30,ON,Study Room,Summer,Thursday,14,No,0,Low,Entertainment,Normal,38,78,0.35,0.04,0
2024-06-15 15:00:00,H136,0.15,200,240,0.83,20,Vacant,Fridge,45,ON,Study Room,Summer,Friday,15,No,0,Medium,Cooling,Normal,40,45,1.05,0.12,1
2024-06-15 15:30:00,H037,0.9,1200,220,5.45,18,Vacant,Microwave,45,ON,Bedroom,Summer,Saturday,15,Yes,0,Medium,Cooking,Hot,32,47,6.3,0.74,1
2024-06-15 16:00:00,H070,0,1000,220,4.55,18,Occupied,Iron,0,OFF,Dining Room,Summer,Sunday,16,Yes,0,Medium,Clothing,Normal,34,45,0,0.0,0
2024-06-15 16:30:00,H175,0,1500,240,6.25,26,Occupied,AC,0,OFF,Kitchen,Summer,Monday,16,No,0,High,Cooling,Hot,34,55,0,0.0,0
2024-06-15 17:00:00,H119,0.05,100,230,0.43,30,Occupied,TV,30,ON,Hall,Summer,Tuesday,17,No,0,Low,Entertainment,Normal,32,48,0.35,0.04,0
2024-06-15 17:30:00,H131,0.03,40,220,0.18,24,Occupied,Light,45,ON,Dining Room,Summer,Wednesday,17,No,0,Low,Lighting,Normal,36,63,0.21,0.02,0
2024-06-15 18:00:00,H121,1.2,1200,220,5.45,22,Occupied,Microwave,60,OFF,Study Room,Summer,Thursday,18,No,0,Medium,Cooking,Warm,36,52,8.4,0.98,0
2024-06-15 18:30:00,H077,3.0,1000,230,4.35,24,Occupied,Iron,180,ON,Dining Room,Summer,Friday,18,No,0,Medium,Clothing,Normal,38,78,21.0,2.46,0
2024-06-15 19:00:00,H020,0.5,200,240,0.83,20,Occupied,Fridge,150,OFF,Hall,Summer,Saturday,19,No,1,Medium,Cooling,Warm,32,48,3.5,0.41,0
2024-06-15 19:30:00,H167,1.0,500,230,2.17,24,Occupied,Washing Machine,120,ON,Living Room,Summer,Sunday,19,Yes,1,Medium,Laundry,Warm,40,51,7.0,0.82,0
2024-06-15 20:00:00,H175,0.3,200,230,0.87,24,Occupied,Fridge,90,ON,Living Room,Summer,Monday,20,No,1,Medium,Cooling,Normal,34,49,2.1,0.25,0
2024-06-15 20:30:00,H165,3.0,1200,220,5.45,28,Occupied,Microwave,150,ON,Hall,Summer,Tuesday,20,No,1,Medium,Cooking,Warm,40,81,21.0,2.46,0
2024-06-15 21:00:00,H096,1.2,1200,230,5.22,28,Occupied,Microwave,60,ON,Bedroom,Summer,Wednesday,21,No,1,Medium,Cooking,Warm,34,43,8.4,0.98,0
2024-06-15 21:30:00,H101,1.0,1000,240,4.17,18,Occupied,Iron,60,ON,Dining Room,Summer,Thursday,21,No,1,Medium,Clothing,Warm,34,48,7.0,0.82,0
2024-06-15 22:00:00,H088,3.0,2000,230,8.7,18,Occupied,Water Heater,90,ON,Hall,Summer,Friday,22,No,1,High,Heating,Warm,36,77,21.0,2.46,0
2024-06-15 22:30:00,H025,3.6,1200,240,5.0,22,Occupied,Microwave,180,ON,Dining Room,Summer,Saturday,22,Yes,1,Medium,Cooking,Normal,38,54,25.2,2.95,0
2024-06-15 23:00:00,H091,2.4,1200,230,5.22,18,Vacant,Microwave,120,OFF,Kitchen,Summer,Sunday,23,Yes,0,Medium,Cooking,Normal,36,62,16.8,1.97,0
2024-06-15 23:30:00,H149,0.75,1000,220,4.55,28,Occupied,Iron,45,ON,Kitchen,Summer,Monday,23,No,0,Medium,Clothing,Warm,40,74,5.25,0.61,0
2024-06-16 00:00:00,H192,0.02,70,220,0.32,28,Vacant,Fan,15,OFF,Hall,Summer,Tuesday,0,No,0,Low,Ventilation,Hot,40,56,0.14,0.02,0
2024-06-16 00:30:00,H063,0.3,1200,240,5.0,28,Occupied,Microwave,15,ON,Bedroom,Summer,Wednesday,0,No,0,Medium,Cooking,Hot,40,64,2.1,0.25,0
2024-06-16 01:00:00,H059,0,2000,220,9.09,20,Vacant,Water Heater,0,OFF,Study Room,Summer,Thursday,1,No,0,High,Heating,Hot,38,55,0,0.0,0
2024-06-16 01:30:00,H093,1.0,500,220,2.27,22,Occupied,Washing Machine,120,ON,Hall,Summer,Friday,1,No,0,Medium,Laundry,Hot,38,66,7.0,0.82,0
2024-06-16 02:00:00,H074,0.05,200,220,0.91,22,Occupied,Fridge,15,ON,Hall,Summer,Saturday,2,No,0,Medium,Cooling,Normal,34,62,0.35,0.04,0
2024-06-16 02:30:00,H144,3.0,1500,240,6.25,22,Occupied,AC,120,ON,Living Room,Summer,Sunday,2,No,0,High,Cooling,Normal,36,46,21.0,2.46,0
2024-06-16 03:00:00,H002,0.9,1200,230,5.22,22,Vacant,Microwave,45,ON,Study Room,Summer,Monday,3,No,0,Medium,Cooking,Hot,32,53,6.3,0.74,1
2024-06-16 03:30:00,H170,0.14,70,230,0.3,24,Vacant,Fan,120,ON,Kitchen,Summer,Tuesday,3,No,0,Low,Ventilation,Normal,34,59,0.98,0.11,1
2024-06-16 04:00:00,H148,0,2000,240,8.33,18,Occupied,Water Heater,0,OFF,Study Room,Summer,Wednesday,4,No,0,High,Heating,Normal,34,67,0,0.0,0
2024-06-16 04:30:00,H149,0.38,500,230,2.17,18,Occupied,Washing Machine,45,ON,Living Room,Summer,Thursday,4,No,0,Medium,Laundry,Normal,40,47,2.66,0.31,0
2024-06-16 05:00:00,H146,0,1500,240,6.25,26,Occupied,AC,0,OFF,Hall,Summer,Friday,5,No,0,High,Cooling,Normal,34,63,0,0.0,0
2024-06-16 05:30:00,H073,0.2,200,220,0.91,28,Occupied,Fridge,60,ON,Study Room,Summer,Saturday,5,No,0,Medium,Cooling,Normal,32,44,1.4,0.16,0
2024-06-16 06:00:00,H181,0.05,100,220,0.45,18,Occupied,TV,30,ON,Kitchen,Summer,Sunday,6,Yes,0,Low,Entertainment,Normal,36,64,0.35,0.04,0
2024-06-16 06:30:00,H089,0.75,1500,240,6.25,20,Occupied,AC,30,ON,Dining Room,Summer,Monday,6,No,0,High,Cooling,Normal,34,65,5.25,0.61,0
2024-06-16 07:00:00,H111,0.38,500,240,2.08,20,Occupied,Washing Machine,45,OFF,Dining Room,Summer,Tuesday,7,No,0,Medium,Laundry,Hot,32,64,2.66,0.31,0
2024-06-16 07:30:00,H082,0.5,1000,230,4.35,22,Occupied,Iron,30,OFF,Bedroom,Summer,Wednesday,7,No,0,Medium,Clothing,Hot,38,66,3.5,0.41,0
2024-06-16 08:00:00,H200,0.07,150,220,0.68,20,Partial,Computer,30,ON,Study Room,Summer,Thursday,8,No,0,Low,Work,Hot,36,65,0.49,0.06,0
2024-06-16 08:30:00,H114,0.05,100,220,0.45,26,Partial,TV,30,ON,Dining Room,Summer,Friday,8,No,0,Low,Entertainment,Hot,36,56,0.35,0.04,0
2024-06-16 09:00:00,H142,1.12,1500,230,6.52,22,Partial,AC,45,ON,Kitchen,Summer,Saturday,9,Yes,0,High,Cooling,Hot,36,63,7.84,0.92,0
2024-06-16 09:30:00,H006,0.07,70,230,0.3,26,Occupied,Fan,60,ON,Living Room,Summer,Sunday,9,Yes,0,Low,Ventilation,Normal,40,56,0.49,0.06,0
2024-06-16 10:00:00,H022,0.04,40,220,0.18,30,Occupied,Light,60,OFF,Hall,Summer,Monday,10,No,0,Low,Lighting,Normal,36,69,0.28,0.03,0
2024-06-16 10:30:00,H083,0.04,40,230,0.17,22,Occupied,Light,60,ON,Living Room,Summer,Tuesday,10,No,0,Low,Lighting,Hot,40,41,0.28,0.03,0
2024-06-16 11:00:00,H034,0.05,200,240,0.83,30,Vacant,Fridge,15,OFF,Hall,Summer,Wednesday,11,No,0,Medium,Cooling,Hot,38,49,0.35,0.04,0
2024-06-16 11:30:00,H049,0.03,100,220,0.45,24,Vacant,TV,15,ON,Hall,Summer,Thursday,11,No,0,Low,Entertainment,Normal,34,43,0.21,0.02,1
2024-06-16 12:00:00,H155,0.15,150,240,0.62,30,Occupied,Computer,60,ON,Study Room,Summer,Friday,12,No,0,Low,Work,Normal,36,83,1.05,0.12,0
2024-06-16 12:30:00,H171,0.07,150,230,0.65,18,Occupied,Computer,30,ON,Hall,Summer,Saturday,12,No,0,Low,Work,Hot,36,57,0.49,0.06,0
2024-06-16 13:00:00,H162,1.5,1500,230,6.52,18,Occupied,AC,60,ON,Living Room,Summer,Sunday,13,Yes,0,High,Cooling,Hot,34,57,10.5,1.23,0
2024-06-16 13:30:00,H068,0.03,40,220,0.18,26,Occupied,Light,45,ON,Living Room,Summer,Monday,13,No,0,Low,Lighting,Hot,40,71,0.21,0.02,0
2024-06-16 14:00:00,H029,0.07,70,220,0.32,28,Occupied,Fan,60,ON,Dining Room,Summer,Tuesday,14,No,0,Low,Ventilation,Hot,36,84,0.49,0.06,0
2024-06-16 14:30:00,H016,0.15,150,220,0.68,24,Occupied,Computer,60,OFF,Dining Room,Summer,Wednesday,14,No,0,Low,Work,Hot,38,68,1.05,0.12,0
2024-06-16 15:00:00,H192,0.05,100,240,0.42,20,Vacant,TV,30,OFF,Study Room,Summer,Thursday,15,No,0,Low,Entertainment,Hot,32,42,0.35,0.04,0
2024-06-16 15:30:00,H060,0,1200,220,5.45,22,Occupied,Microwave,0,OFF,Living Room,Summer,Friday,15,No,0,Medium,Cooking,Normal,36,65,0,0.0,0
2024-06-16 16:00:00,H171,0,1000,220,4.55,20,Occupied,Iron,0,OFF,Kitchen,Summer,Saturday,16,No,0,Medium,Clothing,Normal,36,78,0,0.0,0
2024-06-16 16:30:00,H196,2.0,2000,230,8.7,24,Occupied,Water Heater,60,ON,Living Room,Summer,Sunday,16,Yes,0,High,Heating,Normal,36,82,14.0,1.64,0
2024-06-16 17:00:00,H178,0.25,1000,230,4.35,28,Vacant,Iron,15,ON,Hall,Summer,Monday,17,No,0,Medium,Clothing,Normal,34,82,1.75,0.2,1
2024-06-16 17:30:00,H052,0,150,240,0.62,26,Vacant,Computer,0,OFF,Hall,Summer,Tuesday,17,No,0,Low,Work,Normal,40,42,0,0.0,0
2024-06-16 18:00:00,H120,3.0,1200,240,5.0,28,Occupied,Microwave,150,ON,Dining Room,Summer,Wednesday,18,No,0,Medium,Cooking,Warm,32,70,21.0,2.46,0
2024-06-16 18:30:00,H150,4.0,2000,240,8.33,30,Occupied,Water Heater,120,ON,Kitchen,Summer,Thursday,18,No,0,High,Heating,Normal,40,67,28.0,3.28,0
2024-06-16 19:00:00,H152,2.5,1000,230,4.35,30,Occupied,Iron,150,ON,Dining Room,Summer,Friday,19,No,1,Medium,Clothing,Warm,36,75,17.5,2.05,0
2024-06-16 19:30:00,H183,1.0,500,220,2.27,26,Occupied,Washing Machine,120,ON,Kitchen,Summer,Saturday,19,No,1,Medium,Laundry,Warm,40,65,7.0,0.82,0
2024-06-16 20:00:00,H184,3.0,1000,230,4.35,28,Occupied,Iron,180,OFF,Bedroom,Summer,Sunday,20,No,1,Medium,Clothing,Warm,32,84,21.0,2.46,0
2024-06-16 20:30:00,H013,6.0,2000,230,8.7,26,Occupied,Water Heater,180,ON,Dining Room,Summer,Monday,20,No,1,High,Heating,Normal,32,51,42.0,4.92,0
2024-06-16 21:00:00,H021,3.0,1200,230,5.22,20,Occupied,Microwave,150,ON,Study Room,Summer,Tuesday,21,No,1,Medium,Cooking,Warm,34,75,21.0,2.46,0
2024-06-16 21:30:00,H002,3.0,1000,220,4.55,30,Occupied,Iron,180,ON,Living Room,Summer,Wednesday,21,No,1,Medium,Clothing,Normal,40,49,21.0,2.46,0
2024-06-16 22:00:00,H015,3.0,1200,240,5.0,18,Occupied,Microwave,150,ON,Hall,Summer,Thursday,22,No,1,Medium,Cooking,Warm,40,77,21.0,2.46,0
2024-06-16 22:30:00,H056,2.25,1500,230,6.52,26,Occupied,AC,90,ON,Living Room,Summer,Friday,22,No,1,High,Cooling,Warm,38,63,15.75,1.84,0
2024-06-16 23:00:00,H056,1.0,1000,230,4.35,20,Occupied,Iron,60,ON,Kitchen,Summer,Saturday,23,Yes,0,Medium,Clothing,Warm,36,69,7.0,0.82,0
2024-06-16 23:30:00,H075,0.12,500,220,2.27,30,Occupied,Washing Machine,15,ON,Study Room,Summer,Sunday,23,Yes,0,Medium,Laundry,Warm,36,50,0.84,0.1,0
2024-06-17 00:00:00,H082,2.0,1000,230,4.35,24,Vacant,Iron,120,OFF,Bedroom,Summer,Monday,0,No,0,Medium,Clothing,Hot,40,47,14.0,1.64,0
2024-06-17 00:30:00,H188,0.04,150,220,0.68,28,Vacant,Computer,15,ON,Hall,Summer,Tuesday,0,No,0,Low,Work,Normal,34,60,0.28,0.03,1
2024-06-17 01:00:00,H083,0.5,500,230,2.17,24,Occupied,Washing Machine,60,ON,Bedroom,Summer,Wednesday,1,No,0,Medium,Laundry,Normal,34,66,3.5,0.41,0
2024-06-17 01:30:00,H010,0.15,200,230,0.87,18,Vacant,Fridge,45,ON,Dining Room,Summer,Thursday,1,No,0,Medium,Cooling,Normal,34,44,1.05,0.12,1
2024-06-17 02:00:00,H184,0.03,40,230,0.17,18,Vacant,Light,45,ON,Kitchen,Summer,Friday,2,No,0,Low,Lighting,Normal,32,48,0.21,0.02,1
2024-06-17 02:30:00,H099,0,500,220,2.27,20,Occupied,Washing Machine,0,OFF,Study Room,Summer,Saturday,2,No,0,Medium,Laundry,Hot,32,79,0,0.0,0
2024-06-17 03:00:00,H106,0.1,100,240,0.42,18,Occupied,TV,60,ON,Hall,Summer,Sunday,3,No,0,Low,Entertainment,Hot,32,75,0.7,0.08,0
2024-06-17 03:30:00,H155,0.75,1000,230,4.35,22,Vacant,Iron,45,ON,Study Room,Summer,Monday,3,No,0,Medium,Clothing,Hot,34,73,5.25,0.61,1
2024-06-17 04:00:00,H112,0,1200,220,5.45,24,Vacant,Microwave,0,OFF,Bedroom,Summer,Tuesday,4,No,0,Medium,Cooking,Hot,36,61,0,0.0,0
2024-06-17 04:30:00,H166,0,1500,240,6.25,30,Vacant,AC,0,OFF,Bedroom,Summer,Wednesday,4,No,0,High,Cooling,Normal,40,47,0,0.0,0
2024-06-17 05:00:00,H163,0,100,220,0.45,28,Vacant,TV,0,OFF,Living Room,Summer,Thursday,5,No,0,Low,Entertainment,Normal,32,60,0,0.0,0
2024-06-17 05:30:00,H002,0.04,150,220,0.68,24,Vacant,Computer,15,ON,Bedroom,Summer,Friday,5,No,0,Low,Work,Hot,32,45,0.28,0.03,1
2024-06-17 06:00:00,H101,2.0,2000,220,9.09,22,Occupied,Water Heater,60,ON,Bedroom,Summer,Saturday,6,No,0,High,Heating,Hot,36,80,14.0,1.64,0
2024-06-17 06:30:00,H004,0.2,200,240,0.83,20,Occupied,Fridge,60,ON,Bedroom,Summer,Sunday,6,Yes,0,Medium,Cooling,Hot,32,62,1.4,0.16,0
2024-06-17 07:00:00,H083,0.3,1200,220,5.45,22,Occupied,Microwave,15,ON,Living Room,Summer,Monday,7,No,0,Medium,Cooking,Normal,36,63,2.1,0.25,0
2024-06-17 07:30:00,H112,0.6,1200,240,5.0,24,Partial,Microwave,30,ON,Bedroom,Summer,Tuesday,7,No,0,Medium,Cooking,Hot,32,76,4.2,0.49,0
2024-06-17 08:00:00,H192,0.05,100,230,0.43,28,Occupied,TV,30,ON,Study Room,Summer,Wednesday,8,No,0,Low,Entertainment,Normal,34,83,0.35,0.04,0
2024-06-17 08:30:00,H163,1.0,2000,220,9.09,24,Occupied,Water Heater,30,ON,Living Room,Summer,Thursday,8,No,0,High,Heating,Normal,34,51,7.0,0.82,0
2024-06-17 09:00:00,H003,0.04,70,230,0.3,24,Occupied,Fan,30,ON,Bedroom,Summer,Friday,9,No,0,Low,Ventilation,Hot,38,52,0.28,0.03,0
2024-06-17 09:30:00,H150,0.6,1200,230,5.22,26,Occupied,Microwave,30,ON,Living Room,Summer,Saturday,9,No,0,Medium,Cooking,Normal,32,40,4.2,0.49,0
2024-06-17 10:00:00,H117,1.0,2000,240,8.33,28,Vacant,Water Heater,30,ON,Living Room,Summer,Sunday,10,Yes,0,High,Heating,Hot,40,77,7.0,0.82,1
2024-06-17 10:30:00,H162,0.03,100,230,0.43,22,Occupied,TV,15,OFF,Living Room,Summer,Monday,10,No,0,Low,Entertainment,Normal,32,78,0.21,0.02,0
2024-06-17 11:00:00,H044,0.5,500,230,2.17,20,Occupied,Washing Machine,60,ON,Dining Room,Summer,Tuesday,11,No,0,Medium,Laundry,Hot,38,40,3.5,0.41,0
2024-06-17 11:30:00,H160,0,1200,220,5.45,26,Occupied,Microwave,0,OFF,Kitchen,Summer,Wednesday,11,No,0,Medium,Cooking,Normal,36,73,0,0.0,0
2024-06-17 12:00:00,H118,0.04,70,240,0.29,30,Occupied,Fan,30,ON,Kitchen,Summer,Thursday,12,No,0,Low,Ventilation,Normal,32,76,0.28,0.03,0
2024-06-17 12:30:00,H183,0.07,150,220,0.68,24,Occupied,Computer,30,ON,Dining Room,Summer,Friday,12,No,0,Low,Work,Normal,36,62,0.49,0.06,0
2024-06-17 13:00:00,H105,0.5,1000,240,4.17,30,Occupied,Iron,30,ON,Study Room,Summer,Saturday,13,Yes,0,Medium,Clothing,Normal,38,58,3.5,0.41,0
2024-06-17 13:30:00,H003,1.0,1000,220,4.55,20,Occupied,Iron,60,ON,Living Room,Summer,Sunday,13,Yes,0,Medium,Clothing,Normal,40,72,7.0,0.82,0
2024-06-17 14:00:00,H075,0.07,100,220,0.45,20,Occupied,TV,45,ON,Living Room,Summer,Monday,14,No,0,Low,Entertainment,Hot,40,64,0.49,0.06,0
2024-06-17 14:30:00,H159,0.15,150,240,0.62,26,Occupied,Computer,60,ON,Bedroom,Summer,Tuesday,14,No,0,Low,Work,Hot,36,63,1.05,0.12,0
2024-06-17 15:00:00,H144,1.12,1500,230,6.52,28,Occupied,AC,45,OFF,Living Room,Summer,Wednesday,15,No,0,High,Cooling,Hot,36,69,7.84,0.92,0
2024-06-17 15:30:00,H152,0.05,100,230,0.43,20,Occupied,TV,30,ON,Kitchen,Summer,Thursday,15,No,0,Low,Entertainment,Hot,34,66,0.35,0.04,0
2024-06-17 16:00:00,H015,0.03,40,230,0.17,20,Occupied,Light,45,ON,Bedroom,Summer,Friday,16,No,0,Low,Lighting,Normal,36,72,0.21,0.02,0
2024-06-17 16:30:00,H140,0.01,40,240,0.17,28,Occupied,Light,15,ON,Kitchen,Summer,Saturday,16,No,0,Low,Lighting,Normal,34,45,0.07,0.01,0
2024-06-17 17:00:00,H189,1.5,1500,240,6.25,26,Occupied,AC,60,OFF,Bedroom,Summer,Sunday,17,No,0,High,Cooling,Hot,32,74,10.5,1.23,0
2024-06-17 17:30:00,H059,0.38,500,230,2.17,22,Occupied,Washing Machine,45,ON,Dining Room,Summer,Monday,17,No,0,Medium,Laundry,Hot,40,69,2.66,0.31,0
2024-06-17 18:00:00,H092,0.38,150,240,0.62,26,Occupied,Computer,150,ON,Kitchen,Summer,Tuesday,18,No,0,Low,Work,Warm,34,41,2.66,0.31,0
2024-06-17 18:30:00,H010,2.4,1200,240,5.0,24,Occupied,Microwave,120,ON,Dining Room,Summer,Wednesday,18,No,0,Medium,Cooking,Warm,32,59,16.8,1.97,0
2024-06-17 19:00:00,H024,3.0,2000,240,8.33,20,Occupied,Water Heater,90,OFF,Study Room,Summer,Thursday,19,No,1,High,Heating,Warm,40,51,21.0,2.46,0
2024-06-17 19:30:00,H074,1.0,500,240,2.08,18,Occupied,Washing Machine,120,ON,Living Room,Summer,Friday,19,No,1,Medium,Laundry,Warm,36,80,7.0,0.82,0
2024-06-17 20:00:00,H032,2.0,1000,240,4.17,24,Occupied,Iron,120,ON,Study Room,Summer,Saturday,20,No,1,Medium,Clothing,Warm,36,67,14.0,1.64,0
2024-06-17 20:30:00,H130,0.38,150,240,0.62,26,Occupied,Computer,150,ON,Bedroom,Summer,Sunday,20,No,1,Low,Work,Normal,36,85,2.66,0.31,0
2024-06-17 21:00:00,H062,3.0,1000,240,4.17,20,Occupied,Iron,180,ON,Hall,Summer,Monday,21,No,1,Medium,Clothing,Warm,32,43,21.0,2.46,0
2024-06-17 21:30:00,H113,1.5,1000,240,4.17,26,Occupied,Iron,90,ON,Bedroom,Summer,Tuesday,21,No,1,Medium,Clothing,Normal,34,79,10.5,1.23,0
2024-06-17 22:00:00,H032,3.0,2000,240,8.33,20,Occupied,Water Heater,90,ON,Hall,Summer,Wednesday,22,No,1,High,Heating,Warm,36,78,21.0,2.46,0
2024-06-17 22:30:00,H004,0.3,200,240,0.83,26,Occupied,Fridge,90,ON,Bedroom,Summer,Thursday,22,No,1,Medium,Cooling,Warm,32,73,2.1,0.25,0
2024-06-17 23:00:00,H029,0.02,70,220,0.32,18,Vacant,Fan,15,ON,Living Room,Summer,Friday,23,No,0,Low,Ventilation,Normal,36,57,0.14,0.02,1
2024-06-17 23:30:00,H103,0.1,200,240,0.83,24,Occupied,Fridge,30,ON,Kitchen,Summer,Saturday,23,Yes,0,Medium,Cooling,Warm,34,53,0.7,0.08,0
2024-06-18 00:00:00,H119,0.5,2000,240,8.33,30,Vacant,Water Heater,15,OFF,Bedroom,Summer,Sunday,0,No,0,High,Heating,Hot,32,66,3.5,0.41,0
